[0.47821736335754395, 0.4221106469631195]
[0.6752724051475525, 0.2475917637348175]
[0.642171323299408, 0.24411989748477936]
[0.790936291217804, 0.16808301210403442]
[0.2735670208930969, 0.7079894542694092]
[0.7762082815170288, 0.2329770028591156]
[0.018303124234080315, 0.9682121872901917]
[0.6693015098571777, 0.17938560247421265]
[0.3448842167854309, 0.6524918079376221]
[0.20821352303028107, 0.8425019383430481]
[0.06968925893306732, 0.9390943646430969]
[0.011628679931163788, 0.9785063862800598]
[0.04259100183844566, 0.9284623265266418]
[0.0242413729429245, 0.9870309233665466]
[0.05489638075232506, 0.9529446959495544]
[0.0227042306214571, 0.9794611930847168]
[0.02279827371239662, 0.9846453070640564]
[0.13630244135856628, 0.8663812279701233]
[0.26686981320381165, 0.7585645318031311]
[0.07673303782939911, 0.9410271644592285]
[0.4196433126926422, 0.6234543323516846]
[0.06572547554969788, 0.967279851436615]
[0.019270822405815125, 0.9910448789596558]
[0.035732582211494446, 0.9733024835586548]
[0.010953448712825775, 0.9938105940818787]
[0.7511374354362488, 0.22038958966732025]
[0.6384413242340088, 0.3355661630630493]
[0.6903194785118103, 0.25779423117637634]
[0.524671196937561, 0.41684967279434204]
[0.16305138170719147, 0.8625635504722595]
[0.5612202286720276, 0.9827704429626465]
[0.0418308824300766, 0.9689898490905762]
[0.016240455210208893, 0.9833381772041321]
[0.1533944010734558, 0.9582688808441162]
[0.2651624083518982, 0.9850723147392273]
[0.23955142498016357, 0.9875814914703369]
[0.1867426335811615, 0.9689469933509827]
[0.013764344155788422, 0.9896308779716492]
[0.191428542137146, 0.990983247756958]
[0.14308059215545654, 0.9772924184799194]
[0.866925060749054, 0.13907937705516815]
[0.4443877041339874, 0.464111328125]
[0.24834169447422028, 0.5545856356620789]
[0.175445094704628, 0.8584327101707458]
[0.11656926572322845, 0.7740368843078613]
[0.3619692921638489, 0.5491955876350403]
[0.07789722830057144, 0.9647115468978882]
[0.01574784517288208, 0.966285765171051]
[0.007930037565529346, 0.9955523610115051]
[0.01932148076593876, 0.9784239530563354]
[0.22139248251914978, 0.6425085663795471]
[0.017433473840355873, 0.9559336304664612]
[0.01936730556190014, 0.984125018119812]
[0.014559833332896233, 0.9745987057685852]
[0.3645520508289337, 0.4822102189064026]
[0.057828910648822784, 0.9732839465141296]
[0.08067744970321655, 0.8524093627929688]
[0.08464066684246063, 0.8915702700614929]
[0.8442347645759583, 0.1523543894290924]
[0.7511714696884155, 0.23749779164791107]
[0.6126342415809631, 0.30178385972976685]
[0.02901478484272957, 0.9649025201797485]
